,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol,action,pp1,pp2,pp3,pp4,bin,buy,hold,sell,,bin,buy,hold,sell,buy,hold,sell,,bin,buy,hold,sell,buy,hold,sell,buy,hold,sell,buy,hold,sell
1526,4/20/2021 3:40,61173.93,54485.395,55242.03,54087.46,0,reg,FALSE,BTCUSD,sell,0.383857633,-0.212785782,-0.972372059,-1.48422657,55,,,55,,,,,,,,,,,,,,,,,,,,,,
1527,4/20/2021 3:45,60885.44,54577.525,55225.875,54114.175,0,reg,FALSE,BTCUSD,hold,-1.364613939,-1.007119626,-0.457536295,0.2965454,3,,3,,,,,,,,,,,,,,,,,,,,,,,
1528,4/20/2021 3:50,60678.88,54566.32,55527.25,54217.22,0,reg,FALSE,BTCUSD,hold,-0.980395157,0.221310019,0.707575476,0.671104381,27,,27,,,,,,,,,,,,,,,,,,,,,,,
1529,4/20/2021 3:55,60676.895,54871.465,54992.53,54356.19,0,reg,FALSE,BTCUSD,buy,-0.009421708,0.559280706,0.194671115,-0.295432911,49,49,,,,,,,,,,,,,,,,,,,,,,,,
1530,4/20/2021 4:00,60916.43,54735.41,55320.845,54263.88,0,reg,FALSE,BTCUSD,hold,1.13247083,0.657730103,0.056706853,-0.079467415,77,,77,,,,,,,,,,,,,,,,,,,,,,,
1531,4/20/2021 4:05,61020.84,54677.73,55436.915,54269.845,0,reg,FALSE,BTCUSD,sell,0.492783776,-0.368459743,-0.59108535,-0.373128309,55,,,55,,,,,,,,,,,,,,,,,,,,,,
1532,4/20/2021 4:10,60863.695,54830.42,55427.135,54581.165,0,reg,FALSE,BTCUSD,buy,-0.743592055,-0.712152479,-0.197967017,0.22643616,6,6,,,,,,,,,,,,,,,,,,,,,,,,
1533,4/20/2021 4:15,60906.465,55077.31,55782.205,54515.32,0,reg,FALSE,BTCUSD,hold,0.202240599,0.544799608,0.724004402,0.531055536,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1534,4/20/2021 4:20,61152.785,55246.94,55782.825,54534.16,0,reg,FALSE,BTCUSD,sell,1.160047904,0.551697008,0.003972902,-0.414738144,76,,,76,,,,,,,,,,,,,,,,,,,,,,
1535,4/20/2021 4:25,60902.7,55058.995,55588.465,54508.96,0,reg,FALSE,BTCUSD,hold,-1.182615548,-1.349374147,-1.095016984,-0.633018174,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1536,4/20/2021 4:30,60737.135,54915.275,55530.7,54505.49,0,reg,FALSE,BTCUSD,buy,-0.785066995,0.228987967,0.909136578,1.154392453,27,27,,,,,,,,,,,,,,,,,,,,,,,,
1537,4/20/2021 4:35,60755.825,54910.085,55576.295,54635.74,0,reg,FALSE,BTCUSD,sell,0.08859595,0.503229856,0.157963329,-0.432675792,49,,,49,,,,,,,,,,,,,,,,,,,,,,
1538,4/20/2021 4:40,60718.125,55021.605,55252.1,54665.405,0,reg,FALSE,BTCUSD,hold,-0.178819751,-0.154031443,-0.378582508,-0.309050402,37,,37,,,,,,,,,,,,,,,,,,,,,,,
1539,4/20/2021 4:45,60698.98,55089.705,55591.82,54794.685,0,reg,FALSE,BTCUSD,buy,-0.09083777,0.050677621,0.117912421,0.285981079,42,42,,,,,,,,,,,,,,,,,,,,,,,,
1540,4/20/2021 4:50,60725.53,55412.07,55918.285,54943.165,0,reg,FALSE,BTCUSD,hold,0.125917386,0.12485097,0.042723849,-0.043308617,41,,41,,,,,,,,,,,,,,,,,,,,,,,
1541,4/20/2021 4:55,60893.515,55463.145,55838.555,54939.66,0,reg,FALSE,BTCUSD,sell,0.794496426,0.385101528,0.149904321,0.061735952,77,,,77,,,,,,,,,,,,,,,,,,,,,,
1542,4/20/2021 5:00,60715.035,55352.26,55933.74,55030.885,0,reg,FALSE,BTCUSD,buy,-0.84661468,-0.945279996,-0.766299757,-0.527733548,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1543,4/20/2021 5:05,60791.96,55310.795,55776.44,54850.12,0,reg,FALSE,BTCUSD,sell,0.36442977,0.697561604,0.946276763,0.986444076,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1544,4/20/2021 5:10,60534.71,55200.175,55802.35,55015.91,0,reg,FALSE,BTCUSD,buy,-1.223892869,-0.914873839,-0.928762814,-1.080022795,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1545,4/20/2021 5:15,60647.245,55249.405,55448.5,54829.465,0,reg,FALSE,BTCUSD,sell,0.534403171,1.01277852,1.11032776,1.174516172,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1546,4/20/2021 5:20,60619.98,55039.66,55762.48,54940.9,0,reg,FALSE,BTCUSD,hold,-0.12953353,-0.38242754,-0.803638691,-1.102444677,28,,28,,,,,,,,,,,,,,,,,,,,,,,
1547,4/20/2021 5:25,60490.325,55108.005,55586.095,54684.7,0,reg,FALSE,BTCUSD,buy,-0.617299377,-0.280953128,0.058449262,0.49656266,6,6,,,,,,,,,,,,,,,,,,,,,,,,
1548,4/20/2021 5:30,60526.535,55191.795,55690.245,54753.54,0,reg,FALSE,BTCUSD,sell,0.172296002,0.454806939,0.423797799,0.210440758,54,,,54,,,,,,,,,,,,,,,,,,,,,,
1549,4/20/2021 5:35,60158.1,55023.245,55674.805,54764.27,0,reg,FALSE,BTCUSD,buy,-1.763840279,-1.115214497,-0.904332346,-0.765002962,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1550,4/20/2021 5:40,60564.56,54916.515,55497.46,54629.92,0,reg,FALSE,BTCUSD,hold,1.932821441,2.129277152,1.868827192,1.597339895,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1551,4/20/2021 5:45,60612.185,54993.965,55555.52,54758.07,0,reg,FALSE,BTCUSD,sell,0.226291132,-0.982961456,-1.792649437,-2.109010535,55,,,55,,,,,,,,,,,,,,,,,,,,,,
1552,4/20/2021 5:50,60480.47,54917.18,55450.4,54679.34294,0,reg,FALSE,BTCUSD,hold,-0.627209412,-0.491616314,0.283014802,1.195582603,9,,9,,,,,,,,,,,,,,,,,,,,,,,
1553,4/20/2021 5:55,60444.08,54963.57,55509.67,54719.23539,0,reg,FALSE,BTCUSD,buy,-0.173388692,0.261400734,0.433737819,0.086816458,53,53,,,,,,,,,,,,,,,,,,,,,,,,
1554,4/20/2021 6:00,60678.67,55149.82,55403.58,54811.755,0,reg,FALSE,BTCUSD,sell,1.113437721,0.741212015,0.276371298,-0.090643116,80,,,80,,,,,,,,,,,,,,,,,,,,,,
1555,4/20/2021 6:05,60527.195,55075.425,55633.02,54869.07,0,reg,FALSE,BTCUSD,buy,-0.720747096,-1.056490456,-1.035476624,-0.755624404,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1556,4/20/2021 6:10,60587.71,55168.925,55512.945,54713.695,0,reg,FALSE,BTCUSD,sell,0.287654377,0.580839248,0.943101908,1.139661233,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1557,4/20/2021 6:15,60561.32,54961.295,55080.13,54553.22253,0,reg,FALSE,BTCUSD,buy,-0.125497925,-0.237975726,-0.471637426,-0.814889857,28,28,,,,,,,,,,,,,,,,,,,,,,,,
1558,4/20/2021 6:20,60678.64,54872.39,55506.37,54530.145,0,reg,FALSE,BTCUSD,hold,0.556837793,0.393025373,0.363456633,0.481014177,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1559,4/20/2021 6:25,60898.86,54873.435,55499.195,54436.96,0,reg,FALSE,BTCUSD,sell,1.041453979,0.279138924,-0.065598595,-0.247135811,76,,,76,,,,,,,,,,,,,,,,,,,,,,
1560,4/20/2021 6:30,60765.6,54731.475,55235.93,54376.635,0,reg,FALSE,BTCUSD,buy,-0.631588925,-0.963672711,-0.715859501,-0.374550281,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1561,4/20/2021 6:35,60954.765,54846.165,55404.2,54269.285,0,reg,FALSE,BTCUSD,hold,0.893769668,0.87860655,1.061152855,1.023559118,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1562,4/20/2021 6:40,60964.425,54516.135,55100.17,53880.825,0,reg,FALSE,BTCUSD,hold,0.045634483,-0.488525866,-0.787468271,-1.064805767,28,,28,,,,,,,,,,,,,,,,,,,,,,,
1563,4/20/2021 6:45,61030.205,53970.12,54921.805,53677.15186,0,reg,FALSE,BTCUSD,sell,0.310414163,0.152513096,0.369238442,0.666263067,72,,,72,,,,,,,,,,,,,,,,,,,,,,
1564,4/20/2021 6:50,60802.935,53985.635,54844.655,53531.58,0,reg,FALSE,BTCUSD,hold,-1.076490141,-0.79885688,-0.547989107,-0.528323069,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1565,4/20/2021 6:55,60710.39,53965.675,54724.635,53461.66,0,reg,FALSE,BTCUSD,buy,-0.439018098,0.367183896,0.671639486,0.702506069,27,27,,,,,,,,,,,,,,,,,,,,,,,,
1566,4/20/2021 7:00,60821.885,53935.88,54238.44,53582.92,0,reg,FALSE,BTCUSD,sell,0.527944177,0.556970271,0.109316952,-0.32389778,76,,,76,,,,,,,,,,,,,,,,,,,,,,
1567,4/20/2021 7:05,60795.595,53857.2,54646.015,53488.735,0,reg,FALSE,BTCUSD,hold,-0.124540602,-0.375831232,-0.537293665,-0.372447715,28,,28,,,,,,,,,,,,,,,,,,,,,,,
1568,4/20/2021 7:10,60659.22,54000.33,54497.785,53711.895,0,reg,FALSE,BTCUSD,buy,-0.647486071,-0.301216591,0.042978034,0.334236499,6,6,,,,,,,,,,,,,,,,,,,,,,,,
1569,4/20/2021 7:15,60679.78,54205.945,54913.92,53940.725,0,reg,FALSE,BTCUSD,sell,0.097582424,0.429159452,0.4206966,0.217565894,54,,,54,,,,,,,,,,,,,,,,,,,,,,
1570,4/20/2021 7:20,60599.885,54269.92,54449.28,53786.35,0,reg,FALSE,BTCUSD,buy,-0.379699731,-0.274914521,-0.405546609,-0.475916089,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1571,4/20/2021 7:25,60774.495,53953.18,55020.915,53643.625,0,reg,FALSE,BTCUSD,hold,0.827447105,0.695316577,0.558853112,0.555494239,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1572,4/20/2021 7:30,60938.61,53859.625,54661.495,53537.52,0,reg,FALSE,BTCUSD,hold,0.775618611,-0.029853213,-0.417697799,-0.562493325,64,,64,,,,,,,,,,,,,,,,,,,,,,,
1573,4/20/2021 7:35,61089.415,53810.11,54727.705,53254.335,0,reg,FALSE,BTCUSD,sell,0.710955246,-0.037246099,-0.004258302,0.23814115,69,,,69,,,,,,,,,,,,,,,,,,,,,,
1574,4/20/2021 7:40,60759.475,53451.58,54175.25,53374.9,0,reg,FALSE,BTCUSD,buy,-1.563916079,-1.310325881,-0.733293954,-0.419924535,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1575,4/20/2021 7:45,60802.705,53998.885,54586.7,53647.1,0,reg,FALSE,BTCUSD,hold,0.204764574,1.018760057,1.341553502,1.195112136,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1576,4/20/2021 7:50,61051.775,54284.62,54563.925,54060.66,0,reg,FALSE,BTCUSD,hold,1.174939794,0.558820926,-0.264924939,-0.925331581,73,,73,,,,,,,,,,,,,,,,,,,,,,,
1577,4/20/2021 7:55,61432.065,54262.915,55013.4,53863.78,0,reg,FALSE,BTCUSD,sell,1.782839631,0.350150307,-0.120194277,0.083364862,77,,,77,,,,,,,,,,,,,,,,,,,,,,
1578,4/20/2021 8:00,61395.785,54367.955,54655.575,54143.085,0,reg,FALSE,BTCUSD,hold,-0.170184973,-1.12494217,-0.849653266,-0.420168377,28,,28,,,,,,,,,,,,,,,,,,,,,,,
1579,4/20/2021 8:05,61384.315,54273.71,55000.36,54139.045,0,reg,FALSE,BTCUSD,buy,-0.053814399,0.067029451,0.686575654,0.884867859,45,45,,,,,,,,,,,,,,,,,,,,,,,,
1580,4/20/2021 8:10,61690.91,54899.855,55543.46,54355.705,0,reg,FALSE,BTCUSD,sell,1.43131881,0.855436727,0.454122591,-0.133892964,80,,,80,,,,,,,,,,,,,,,,,,,,,,
1581,4/20/2021 8:15,61583.835,54809.39,55103.82,54442.025,0,reg,FALSE,BTCUSD,hold,-0.500741794,-1.112866909,-1.133742896,-0.914610521,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1582,4/20/2021 8:20,61360.885,54913.31,55444.21,54633.155,0,reg,FALSE,BTCUSD,buy,-1.046425586,-0.314313865,0.459966554,0.917976644,9,9,,,,,,,,,,,,,,,,,,,,,,,,
1583,4/20/2021 8:25,61601.915,54860.88,55485.59,54514.925,0,reg,FALSE,BTCUSD,hold,1.126858474,1.251811617,0.902088276,0.254662112,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1584,4/20/2021 8:30,61784.27,54947.11,55519.235,54536.315,0,reg,FALSE,BTCUSD,sell,0.850026067,-0.159455466,-0.812889841,-0.987827396,64,,,64,,,,,,,,,,,,,,,,,,,,,,
1585,4/20/2021 8:35,61635.505,54557.52,55357.45,54294.555,0,reg,FALSE,BTCUSD,hold,-0.695124019,-0.890006449,-0.420797365,0.225845266,3,,3,,,,,,,,,,,,,,,,,,,,,,,
1586,4/20/2021 8:40,61530.85,54586.75,55069.765,54257.64,0,reg,FALSE,BTCUSD,buy,-0.489845988,0.118240146,0.580750039,0.576891305,18,18,,,,,,,,,,,,,,,,,,,,,,,,
1587,4/20/2021 8:45,61811.76,54899.5,55474.24,54654.49,0,reg,FALSE,BTCUSD,sell,1.308846082,1.036046631,0.528656535,-0.030005858,80,,,80,,,,,,,,,,,,,,,,,,,,,,
1588,4/20/2021 8:50,61367.325,55287.055,55566.93,54774.95,0,reg,FALSE,BTCUSD,buy,-2.085756225,-1.955290931,-1.723010437,-1.296960177,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1589,4/20/2021 8:55,61497.99,55417.7,55509.005,54831.325,0,reg,FALSE,BTCUSD,hold,0.611914633,1.553858412,2.021270019,2.15670554,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1590,4/20/2021 9:00,61596.335,55270.535,55452.275,55007.43,0,reg,FALSE,BTCUSD,sell,0.459822164,-0.087605262,-0.945483077,-1.708849785,64,,,64,,,,,,,,,,,,,,,,,,,,,,
1591,4/20/2021 9:05,61518.88,55177.215,55714.51,54978,0,reg,FALSE,BTCUSD,buy,-0.362604781,-0.473717921,-0.222400891,0.416495339,3,3,,,,,,,,,,,,,,,,,,,,,,,,
1592,4/20/2021 9:10,61805.995,55206.48,55790.54,54798.875,0,reg,FALSE,BTCUSD,sell,1.337881866,0.979480307,0.837042178,0.610239208,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1593,4/20/2021 9:15,61680.91,55371.47,55666.025,54753.165,0,reg,FALSE,BTCUSD,hold,-0.584045858,-1.10703037,-1.201830151,-1.174390463,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1594,4/20/2021 9:20,61371.34,55081.605,55311.455,54699.85,0,reg,FALSE,BTCUSD,buy,-1.452732821,-0.50036369,0.349440007,0.89353161,9,9,,,,,,,,,,,,,,,,,,,,,,,,
1595,4/20/2021 9:25,61521.51,55135.225,55485.875,54969.555,0,reg,FALSE,BTCUSD,sell,0.702989248,1.241695913,1.003426332,0.376696123,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1596,4/20/2021 9:30,61225.33,55455.745,55543.945,54817.285,0,reg,FALSE,BTCUSD,buy,-1.393211599,-1.207411686,-1.410685975,-1.390528688,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1597,4/20/2021 9:35,61405.83,55308.07,55487.69,54595.885,0,reg,FALSE,BTCUSD,hold,0.84656457,1.290111074,1.438573111,1.641173236,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1598,4/20/2021 9:40,61465.065,55020.35,55419.825,54862.5,0,reg,FALSE,BTCUSD,sell,0.277550833,-0.327751912,-0.931889079,-1.36538622,55,,,55,,,,,,,,,,,,,,,,,,,,,,
1599,4/20/2021 9:45,61298.925,55243.905,55448.205,54957.94,0,reg,FALSE,BTCUSD,buy,-0.780573559,-0.60947965,-0.162275177,0.443297608,6,6,,,,,,,,,,,,,,,,,,,,,,,,
1600,4/20/2021 9:50,61398.105,54987.19,55312.02,54710.63,0,reg,FALSE,BTCUSD,hold,0.465223479,0.717579095,0.764385838,0.533756745,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1601,4/20/2021 9:55,61677.535,54831.76,55591.745,54600.325,0,reg,FALSE,BTCUSD,sell,1.304783661,0.483586664,-0.13477964,-0.517919315,76,,,76,,,,,,,,,,,,,,,,,,,,,,
1602,4/20/2021 10:00,61510.52,55112.52,55841.135,54707.525,0,reg,FALSE,BTCUSD,hold,-0.781985261,-1.2019789,-0.970885766,-0.481597129,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1603,4/20/2021 10:05,61453.31,55281.06,55779.54,54815.285,0,reg,FALSE,BTCUSD,buy,-0.268113792,0.295989966,0.862830066,1.056220318,27,27,,,,,,,,,,,,,,,,,,,,,,,,
1604,4/20/2021 10:10,61535.455,55121.325,55450.005,54975.22,0,reg,FALSE,BTCUSD,hold,0.384457384,0.375880997,0.046017234,-0.470484191,76,,76,,,,,,,,,,,,,,,,,,,,,,,
1605,4/20/2021 10:15,61581.715,55016.82,56094.065,54865.36,0,reg,FALSE,BTCUSD,sell,0.216344738,-0.096832884,-0.272283195,-0.183341047,65,,,65,,,,,,,,,,,,,,,,,,,,,,
1606,4/20/2021 10:20,61332.64,55897.34,56210.625,55208.725,0,reg,FALSE,BTCUSD,buy,-1.169582788,-0.798294255,-0.40404175,-0.075892928,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1607,4/20/2021 10:25,61407.8,55782.955,56197.795,55503.68,0,reg,FALSE,BTCUSD,hold,0.352497239,0.876718095,0.964807112,0.788456944,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1608,4/20/2021 10:30,61421.345,55543.645,56137.74,55296.675,0,reg,FALSE,BTCUSD,hold,0.063511472,-0.166455802,-0.600868165,-0.901828961,37,,37,,,,,,,,,,,,,,,,,,,,,,,
1609,4/20/2021 10:35,61446.305,56031.22,56545.17,55532.55,0,reg,FALSE,BTCUSD,sell,0.116987995,0.030802477,0.113620769,0.411545627,42,,,42,,,,,,,,,,,,,,,,,,,,,,
1610,4/20/2021 10:40,61439.24,56162.375,56491.04,55532.835,0,reg,FALSE,BTCUSD,buy,-0.033117597,-0.086460821,-0.06754366,-0.104350711,41,41,,,,,,,,,,,,,,,,,,,,,,,,
1611,4/20/2021 10:45,61452.565,56103.8,56437.86,55672.225,0,reg,FALSE,BTCUSD,sell,0.062448166,0.05504588,0.08150786,0.085853675,41,,,41,,,,,,,,,,,,,,,,,,,,,,
1612,4/20/2021 10:50,61370.955,56102.735,56598.665,55651.495,0,reg,FALSE,BTCUSD,buy,-0.382977256,-0.256565043,-0.179487891,-0.150333552,5,5,,,,,,,,,,,,,,,,,,,,,,,,
1613,4/20/2021 10:55,61885.57,56081.83,56260.485,55723.685,0,reg,FALSE,BTCUSD,hold,2.394889796,1.600051424,1.069411086,0.719365812,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1614,4/20/2021 11:00,61923.005,55868.14,56447.455,55836.755,0,reg,FALSE,BTCUSD,sell,0.174107829,-1.279170412,-1.658431775,-1.571237486,28,,,28,,,,,,,,,,,,,,,,,,,,,,
1615,4/20/2021 11:05,61824.61,56019.9,56372.72,55633.345,0,reg,FALSE,BTCUSD,hold,-0.458357279,-0.364299903,0.526965413,1.258788782,9,,9,,,,,,,,,,,,,,,,,,,,,,,
1616,4/20/2021 11:10,61752.24,56044.84,56225.005,55760.48,0,reg,FALSE,BTCUSD,hold,-0.337519092,0.069602796,0.249927954,-0.159573576,17,,17,,,,,,,,,,,,,,,,,,,,,,,
1617,4/20/2021 11:15,61710.375,56043.26,56410.515,55525.19,0,reg,FALSE,BTCUSD,buy,-0.195382381,0.081870746,0.007066339,-0.13988829,41,41,,,,,,,,,,,,,,,,,,,,,,,,
1618,4/20/2021 11:20,61745.03,56048.56,56406,55561.45,0,reg,FALSE,BTCUSD,hold,0.161642808,0.205646509,0.07129484,0.036995616,50,,50,,,,,,,,,,,,,,,,,,,,,,,
1619,4/20/2021 11:25,62222.455,55889.57,56105.525,55570,0,reg,FALSE,BTCUSD,sell,2.209787445,1.17973131,0.561072844,0.28211213,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1620,4/20/2021 11:30,62022.53,55706.435,56156.66,55679.63,0,reg,FALSE,BTCUSD,buy,-0.928346523,-1.807565167,-1.720682772,-1.314291236,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1621,4/20/2021 11:35,62371.895,55930.33,56165.945,55619.355,0,reg,FALSE,BTCUSD,sell,1.613180422,1.463919518,1.884375176,2.076513376,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1622,4/20/2021 11:40,62076.89,55912.065,56083.29,55592.94,0,reg,FALSE,BTCUSD,hold,-1.368648463,-1.717533439,-1.832516905,-2.140929841,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1623,4/20/2021 11:45,61947.26,55780.695,56417.755,55590.72,0,reg,FALSE,BTCUSD,buy,-0.602664911,0.441206525,1.243434218,1.771747845,27,27,,,,,,,,,,,,,,,,,,,,,,,,
1624,4/20/2021 11:50,61961.3,55965.775,56736.95,55759.215,0,reg,FALSE,BTCUSD,sell,0.065258799,0.384724057,-0.032533901,-0.734957638,49,,,49,,,,,,,,,,,,,,,,,,,,,,
1625,4/20/2021 11:55,61844.04,56409.92,56715.79,56130.37299,0,reg,FALSE,BTCUSD,buy,-0.546065231,-0.35212264,-0.424423697,-0.225728522,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1626,4/20/2021 12:00,62333.165,56367.26,56625.425,55808.41,0,reg,FALSE,BTCUSD,sell,2.259920544,1.616247807,1.133781379,0.897526125,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1627,4/20/2021 12:05,62279.43,56428.695,56593.47,55776.8,0,reg,FALSE,BTCUSD,hold,-0.248487824,-1.444843221,-1.763188434,-1.668654614,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1628,4/20/2021 12:10,62087.405,56104.535,56452.17,55657.48,0,reg,FALSE,BTCUSD,buy,-0.89073138,-0.369932288,0.619148697,1.372226186,9,9,,,,,,,,,,,,,,,,,,,,,,,,
1629,4/20/2021 12:15,62187.825,55919.195,56173.23,55570.675,0,reg,FALSE,BTCUSD,sell,0.465058233,0.780934818,0.662899454,0.025200436,80,,,80,,,,,,,,,,,,,,,,,,,,,,
1630,4/20/2021 12:20,62173.69,55822.185,56411.57,55463.555,0,reg,FALSE,BTCUSD,buy,-0.065475927,-0.305587676,-0.625836956,-0.742312171,28,28,,,,,,,,,,,,,,,,,,,,,,,,
1631,4/20/2021 12:25,62585.235,55804.14,56090.20857,55630.49,0,reg,FALSE,BTCUSD,hold,1.89381665,1.128552526,0.826064757,0.836295387,81,,81,,,,,,,,,,,,,,,,,,,,,,,
1632,4/20/2021 12:30,62597.37,55905.985,56396.285,55586.915,0,reg,FALSE,BTCUSD,hold,0.0558311,-1.058679676,-1.259845747,-1.201484449,28,,28,,,,,,,,,,,,,,,,,,,,,,,
1633,4/20/2021 12:35,62961.31,56161.1,56405.8,55648.355,0,reg,FALSE,BTCUSD,sell,1.664748083,0.926736183,1.143599536,1.384384484,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1634,4/20/2021 12:40,62867.39,56066.305,56493.965,55693.95,0,reg,FALSE,BTCUSD,hold,-0.430254222,-1.206721326,-1.228871524,-1.366543329,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1635,4/20/2021 12:45,62777.22,56025.595,56280.175,55600.05,0,reg,FALSE,BTCUSD,buy,-0.413668525,0.009553361,0.70057422,1.11136075,18,18,,,,,,,,,,,,,,,,,,,,,,,,
1636,4/20/2021 12:50,62926.09,56091.615,56216.805,55619.795,0,reg,FALSE,BTCUSD,hold,0.681347912,0.630729469,0.357797438,-0.197439427,80,,80,,,,,,,,,,,,,,,,,,,,,,,
1637,4/20/2021 12:55,63159.615,55967.38,56329.845,55594.31,0,reg,FALSE,BTCUSD,sell,1.064844995,0.22089432,-0.236065046,-0.34206479,73,,,73,,,,,,,,,,,,,,,,,,,,,,
1638,4/20/2021 13:00,62869.795,55949.775,56470.665,55688.025,0,reg,FALSE,BTCUSD,buy,-1.327635315,-1.37806866,-0.921002677,-0.394524076,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1639,4/20/2021 13:05,63241.48,56089.61,56441.765,55725.455,0,reg,FALSE,BTCUSD,sell,1.692643497,1.739680594,1.795823568,1.564891915,81,,,81,,,,,,,,,,,,,,,,,,,,,,
1640,4/20/2021 13:10,63188.61,55975.735,56476.07,55633.36,0,reg,FALSE,BTCUSD,buy,-0.24097001,-1.113761381,-1.643582579,-1.981097943,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1641,4/20/2021 13:15,63211.165,55870.235,56365.19,55650.115,0,reg,FALSE,BTCUSD,hold,0.102764124,0.197990861,0.755569291,1.381911476,45,,45,,,,,,,,,,,,,,,,,,,,,,,
1642,4/20/2021 13:20,63267.205,56091.48,56354.72,55722.375,0,reg,FALSE,BTCUSD,sell,0.255100885,0.087745975,-0.063501055,-0.471784519,67,,,67,,,,,,,,,,,,,,,,,,,,,,
1643,4/20/2021 13:25,63177.475,56036.96,56408.74,55579.66,0,reg,FALSE,BTCUSD,hold,-0.409041988,-0.382546295,-0.270888347,-0.11945508,2,,2,,,,,,,,,,,,,,,,,,,,,,,
1644,4/20/2021 13:30,63051.64,56096.3,56645.225,55753.735,0,reg,FALSE,BTCUSD,buy,-0.574774582,-0.095461974,0.165360569,0.251279376,15,15,,,,,,,,,,,,,,,,,,,,,,,,
1645,4/20/2021 13:35,63200.745,56169.695,56528.36,55969.156,0,reg,FALSE,BTCUSD,sell,0.679457814,0.722437861,0.471110305,0.176111849,80,,,80,,,,,,,,,,,,,,,,,,,,,,
1646,4/20/2021 13:40,62965.215,56314.24,56525.865,55970.18483,0,reg,FALSE,BTCUSD,hold,-1.077303396,-1.011894456,-0.998975413,-0.846769373,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1647,4/20/2021 13:45,62824.455,56252.085,56535.31,56011.075,0,reg,FALSE,BTCUSD,buy,-0.645272291,0.248849916,0.726188759,0.993694564,27,27,,,,,,,,,,,,,,,,,,,,,,,,
1648,4/20/2021 13:50,62907.58,56245.315,56660.365,56049.10111,0,reg,FALSE,BTCUSD,hold,0.380558273,0.590878404,0.197008409,-0.304807881,76,,76,,,,,,,,,,,,,,,,,,,,,,,
1649,4/20/2021 13:55,63038.795,56380.845,56632.615,55987.06,0,reg,FALSE,BTCUSD,hold,0.59947085,0.126093645,-0.267716022,-0.267681272,64,,64,,,,,,,,,,,,,,,,,,,,,,,
1650,4/20/2021 14:00,63051.29,56398.945,56767.975,56078.425,0,reg,FALSE,BTCUSD,sell,0.057073535,-0.312420853,-0.252584351,0.008715842,29,,,29,,,,,,,,,,,,,,,,,,,,,,
1651,4/20/2021 14:05,62949.045,56516.745,56772.375,56164.035,0,reg,FALSE,BTCUSD,hold,-0.467784063,-0.302317977,0.005819257,0.148840478,5,,5,,,,,,,,,,,,,,,,,,,,,,,
1652,4/20/2021 14:10,62856.655,56363.615,56706.9,56042.775,0,reg,FALSE,BTCUSD,buy,-0.423317467,0.025612759,0.188888104,0.105447656,14,14,,,,,,,,,,,,,,,,,,,,,,,,
1653,4/20/2021 14:15,62981.225,56272.68,56560.34,55971.865,0,reg,FALSE,BTCUSD,hold,0.569632617,0.571939249,0.314684058,0.07245847,80,,80,,,,,,,,,,,,,,,,,,,,,,,
